"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","OTHMUN","Other municipal waste","2015","2015","TONNE","Tonnes","3","Thousands",,,675.8,,
"AUT","Austria","OTHMUN","Other municipal waste","2016","2016","TONNE","Tonnes","3","Thousands",,,659.4,,
"AUT","Austria","OTHMUN","Other municipal waste","2017","2017","TONNE","Tonnes","3","Thousands",,,695.6,,
"AUT","Austria","OTHMUN","Other municipal waste","2018","2018","TONNE","Tonnes","3","Thousands",,,711.3,,
"AUT","Austria","OTHMUN","Other municipal waste","2019","2019","TONNE","Tonnes","3","Thousands",,,722.33,"E","Estimated value"
"AUT","Austria","TREATMENT","Municipal waste treated","1990","1990","TONNE","Tonnes","3","Thousands",,,3513,,
"AUT","Austria","TREATMENT","Municipal waste treated","1991","1991","TONNE","Tonnes","3","Thousands",,,2770,,
"AUT","Austria","TREATMENT","Municipal waste treated","1992","1992","TONNE","Tonnes","3","Thousands",,,2823,,
"AUT","Austria","TREATMENT","Municipal waste treated","1993","1993","TONNE","Tonnes","3","Thousands",,,2890,,
"AUT","Austria","TREATMENT","Municipal waste treated","1994","1994","TONNE","Tonnes","3","Thousands",,,2923,,
"AUT","Austria","TREATMENT","Municipal waste treated","1995","1995","TONNE","Tonnes","3","Thousands",,,3835,,
"AUT","Austria","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,4484,"B","Break"
"AUT","Austria","TREATMENT","Municipal waste treated","1997","1997","TONNE","Tonnes","3","Thousands",,,4672,,
"AUT","Austria","TREATMENT","Municipal waste treated","1998","1998","TONNE","Tonnes","3","Thousands",,,4676,,
"AUT","Austria","TREATMENT","Municipal waste treated","1999","1999","TONNE","Tonnes","3","Thousands",,,4885,,
"AUT","Austria","TREATMENT","Municipal waste treated","2000","2000","TONNE","Tonnes","3","Thousands",,,5069,,
"AUT","Austria","TREATMENT","Municipal waste treated","2001","2001","TONNE","Tonnes","3","Thousands",,,5074,,
"AUT","Austria","TREATMENT","Municipal waste treated","2002","2002","TONNE","Tonnes","3","Thousands",,,5146,,
"AUT","Austria","TREATMENT","Municipal waste treated","2003","2003","TONNE","Tonnes","3","Thousands",,,5279,,
"AUT","Austria","TREATMENT","Municipal waste treated","2004","2004","TONNE","Tonnes","3","Thousands",,,4625,,
"AUT","Austria","TREATMENT","Municipal waste treated","2005","2005","TONNE","Tonnes","3","Thousands",,,4601.3,,
"AUT","Austria","TREATMENT","Municipal waste treated","2006","2006","TONNE","Tonnes","3","Thousands",,,4834.2,,
"AUT","Austria","TREATMENT","Municipal waste treated","2007","2007","TONNE","Tonnes","3","Thousands",,,4859.4,,
"AUT","Austria","TREATMENT","Municipal waste treated","2008","2008","TONNE","Tonnes","3","Thousands",,,4888.7,,
"AUT","Austria","TREATMENT","Municipal waste treated","2009","2009","TONNE","Tonnes","3","Thousands",,,4787.6,,
"AUT","Austria","TREATMENT","Municipal waste treated","2010","2010","TONNE","Tonnes","3","Thousands",,,4581.7,,
"AUT","Austria","TREATMENT","Municipal waste treated","2011","2011","TONNE","Tonnes","3","Thousands",,,4631.7,,
"AUT","Austria","TREATMENT","Municipal waste treated","2012","2012","TONNE","Tonnes","3","Thousands",,,4718.2,,
"AUT","Austria","TREATMENT","Municipal waste treated","2013","2013","TONNE","Tonnes","3","Thousands",,,4743.5,,
"AUT","Austria","TREATMENT","Municipal waste treated","2014","2014","TONNE","Tonnes","3","Thousands",,,4673.2,,
"AUT","Austria","TREATMENT","Municipal waste treated","2015","2015","TONNE","Tonnes","3","Thousands",,,4727.8,,
"AUT","Austria","TREATMENT","Municipal waste treated","2016","2016","TONNE","Tonnes","3","Thousands",,,4825.2,,
"AUT","Austria","TREATMENT","Municipal waste treated","2017","2017","TONNE","Tonnes","3","Thousands",,,4944.1,,
"AUT","Austria","TREATMENT","Municipal waste treated","2018","2018","TONNE","Tonnes","3","Thousands",,,5041,,
"AUT","Austria","TREATMENT","Municipal waste treated","2019","2019","TONNE","Tonnes","3","Thousands",,,5148.97,"E","Estimated value"
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1990","1990","TONNE","Tonnes","3","Thousands",,,1536,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1991","1991","TONNE","Tonnes","3","Thousands",,,1174,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1992","1992","TONNE","Tonnes","3","Thousands",,,1328,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,1518,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,1693,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,2209,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,3008,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,3166,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,3193,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,3332,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,3497,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,3532,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,3634,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,3796,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,4068,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,4066.5,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,4349.4,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,4432.2,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,4515.6,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,4485.5,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,4428.4,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,4401.8,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,4510.9,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,4544.5,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,4479.1,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,4584.2,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,4693,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,4841.2,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,4928.2,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,5043.36,"E","Estimated value"
"AUT","Austria","RECYCLING","Recycling","1990","1990","TONNE","Tonnes","3","Thousands",,,399,,
"AUT","Austria","RECYCLING","Recycling","1991","1991","TONNE","Tonnes","3","Thousands",,,511,,
"AUT","Austria","RECYCLING","Recycling","1992","1992","TONNE","Tonnes","3","Thousands",,,581,,
"AUT","Austria","RECYCLING","Recycling","1993","1993","TONNE","Tonnes","3","Thousands",,,640,,
"AUT","Austria","RECYCLING","Recycling","1994","1994","TONNE","Tonnes","3","Thousands",,,785,,
"AUT","Austria","RECYCLING","Recycling","1995","1995","TONNE","Tonnes","3","Thousands",,,820,,
"AUT","Austria","RECYCLING","Recycling","1996","1996","TONNE","Tonnes","3","Thousands",,,879,,
"AUT","Austria","RECYCLING","Recycling","1997","1997","TONNE","Tonnes","3","Thousands",,,941,,
"AUT","Austria","RECYCLING","Recycling","1998","1998","TONNE","Tonnes","3","Thousands",,,987,,
"AUT","Austria","RECYCLING","Recycling","1999","1999","TONNE","Tonnes","3","Thousands",,,1061,,
"AUT","Austria","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,1129,,
"AUT","Austria","RECYCLING","Recycling","2001","2001","TONNE","Tonnes","3","Thousands",,,1125,"E","Estimated value"
"AUT","Austria","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,1115,"E","Estimated value"
"AUT","Austria","RECYCLING","Recycling","2003","2003","TONNE","Tonnes","3","Thousands",,,1110,"E","Estimated value"
"AUT","Austria","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,1116,,
"AUT","Austria","RECYCLING","Recycling","2005","2005","TONNE","Tonnes","3","Thousands",,,1179.7,,
"AUT","Austria","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,1258.5,,
"AUT","Austria","RECYCLING","Recycling","2007","2007","TONNE","Tonnes","3","Thousands",,,1318,,
"AUT","Austria","RECYCLING","Recycling","2008","2008","TONNE","Tonnes","3","Thousands",,,1476,,
"AUT","Austria","RECYCLING","Recycling","2009","2009","TONNE","Tonnes","3","Thousands",,,1491.9,,
"AUT","Austria","RECYCLING","Recycling","2010","2010","TONNE","Tonnes","3","Thousands",,,1272.2,,
"AUT","Austria","RECYCLING","Recycling","2011","2011","TONNE","Tonnes","3","Thousands",,,1145.6,,
"AUT","Austria","RECYCLING","Recycling","2012","2012","TONNE","Tonnes","3","Thousands",,,1168,,
"AUT","Austria","RECYCLING","Recycling","2013","2013","TONNE","Tonnes","3","Thousands",,,1202.4,,
"AUT","Austria","RECYCLING","Recycling","2014","2014","TONNE","Tonnes","3","Thousands",,,1231,,
"AUT","Austria","RECYCLING","Recycling","2015","2015","TONNE","Tonnes","3","Thousands",,,1240.5,,
"AUT","Austria","RECYCLING","Recycling","2016","2016","TONNE","Tonnes","3","Thousands",,,1253.8,,
"AUT","Austria","RECYCLING","Recycling","2017","2017","TONNE","Tonnes","3","Thousands",,,1296.4,,
"AUT","Austria","RECYCLING","Recycling","2018","2018","TONNE","Tonnes","3","Thousands",,,1301.1,,
"AUT","Austria","RECYCLING","Recycling","2019","2019","TONNE","Tonnes","3","Thousands",,,1363.2,"E","Estimated value"
"AUT","Austria","COMPOST","Composting","1990","1990","TONNE","Tonnes","3","Thousands",,,814,,
"AUT","Austria","COMPOST","Composting","1991","1991","TONNE","Tonnes","3","Thousands",,,308,,
"AUT","Austria","COMPOST","Composting","1992","1992","TONNE","Tonnes","3","Thousands",,,332,,
"AUT","Austria","COMPOST","Composting","1993","1993","TONNE","Tonnes","3","Thousands",,,451,,
"AUT","Austria","COMPOST","Composting","1994","1994","TONNE","Tonnes","3","Thousands",,,485,,
"AUT","Austria","COMPOST","Composting","1995","1995","TONNE","Tonnes","3","Thousands",,,936,,
"AUT","Austria","COMPOST","Composting","1996","1996","TONNE","Tonnes","3","Thousands",,,1674,"B","Break"
"AUT","Austria","COMPOST","Composting","1997","1997","TONNE","Tonnes","3","Thousands",,,1752,,
"AUT","Austria","COMPOST","Composting","1998","1998","TONNE","Tonnes","3","Thousands",,,1744,,
"AUT","Austria","COMPOST","Composting","1999","1999","TONNE","Tonnes","3","Thousands",,,1792,,
"AUT","Austria","COMPOST","Composting","2000","2000","TONNE","Tonnes","3","Thousands",,,1818,,
"AUT","Austria","COMPOST","Composting","2001","2001","TONNE","Tonnes","3","Thousands",,,1855,"E","Estimated value"
"AUT","Austria","COMPOST","Composting","2002","2002","TONNE","Tonnes","3","Thousands",,,1955,"E","Estimated value"
"AUT","Austria","COMPOST","Composting","2003","2003","TONNE","Tonnes","3","Thousands",,,2055,"E","Estimated value"
"AUT","Austria","COMPOST","Composting","2004","2004","TONNE","Tonnes","3","Thousands",,,1572,,
"AUT","Austria","COMPOST","Composting","2005","2005","TONNE","Tonnes","3","Thousands",,,1577,"E","Estimated value"
"AUT","Austria","COMPOST","Composting","2006","2006","TONNE","Tonnes","3","Thousands",,,1661.4,,
"AUT","Austria","COMPOST","Composting","2007","2007","TONNE","Tonnes","3","Thousands",,,1661.1,,
"AUT","Austria","COMPOST","Composting","2008","2008","TONNE","Tonnes","3","Thousands",,,1682.6,,
"AUT","Austria","COMPOST","Composting","2009","2009","TONNE","Tonnes","3","Thousands",,,1553.2,,
"AUT","Austria","COMPOST","Composting","2010","2010","TONNE","Tonnes","3","Thousands",,,1520,,
"AUT","Austria","COMPOST","Composting","2011","2011","TONNE","Tonnes","3","Thousands",,,1578,,
"AUT","Austria","COMPOST","Composting","2012","2012","TONNE","Tonnes","3","Thousands",,,1650,,
"AUT","Austria","COMPOST","Composting","2013","2013","TONNE","Tonnes","3","Thousands",,,1626.6,,
"AUT","Austria","COMPOST","Composting","2014","2014","TONNE","Tonnes","3","Thousands",,,1492.3,,
"AUT","Austria","COMPOST","Composting","2015","2015","TONNE","Tonnes","3","Thousands",,,1511,,
"AUT","Austria","COMPOST","Composting","2016","2016","TONNE","Tonnes","3","Thousands",,,1583.8,,
"AUT","Austria","COMPOST","Composting","2017","2017","TONNE","Tonnes","3","Thousands",,,1601.1,,
"AUT","Austria","COMPOST","Composting","2018","2018","TONNE","Tonnes","3","Thousands",,,1650.6,,
"AUT","Austria","COMPOST","Composting","2019","2019","TONNE","Tonnes","3","Thousands",,,1676.64,"E","Estimated value"
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,312,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1991","1991","TONNE","Tonnes","3","Thousands",,,341,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1992","1992","TONNE","Tonnes","3","Thousands",,,399,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,410,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,404,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,431,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,431,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,445,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,440,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,456,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,522,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,521,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,530,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,592,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,1380,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,1309.8,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,1429.5,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,1453.1,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,1357,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,1440.4,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,1636.2,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,1678.2,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,1692.9,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,1715.5,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,1755.8,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,1832.7,,
